Date,D4,D3,D2,D1,D0,None
11/14/2017,0.00,0.00,0.00,6.70,27.20,72.80
11/07/2017,0.00,0.00,0.00,5.96,27.12,72.88
10/31/2017,0.00,0.00,0.00,5.96,27.12,72.88
10/24/2017,0.00,0.00,0.00,5.96,27.12,72.88
10/17/2017,0.00,0.00,0.40,8.69,28.67,71.33
10/10/2017,0.00,0.00,1.98,23.97,41.20,58.80
10/03/2017,0.00,3.20,8.70,34.72,56.52,43.48
09/26/2017,0.00,2.24,6.64,30.12,57.40,42.60
09/19/2017,0.00,3.70,11.11,36.95,67.76,32.24
09/12/2017,0.00,3.34,10.62,33.17,70.67,29.33
09/05/2017,0.00,2.26,9.96,28.15,49.68,50.32
08/29/2017,0.00,2.27,9.55,27.62,48.15,51.85
08/22/2017,0.00,2.27,10.17,33.74,55.69,44.31
08/15/2017,0.00,2.51,13.82,44.63,70.84,29.16
08/08/2017,0.00,0.00,12.49,40.42,71.47,28.53
08/01/2017,0.00,0.00,7.05,36.19,67.00,33.00
07/25/2017,0.00,0.00,1.66,34.74,64.01,35.99
07/18/2017,0.00,0.00,0.00,22.24,58.37,41.63
07/11/2017,0.00,0.00,0.00,16.24,47.51,52.49
07/04/2017,0.00,0.00,0.00,8.90,50.60,49.40
06/27/2017,0.00,0.00,0.00,1.29,45.04,54.96
06/20/2017,0.00,0.00,0.00,1.29,42.57,57.43
06/13/2017,0.00,0.00,0.00,0.34,38.44,61.56
06/06/2017,0.00,0.00,0.00,0.00,1.34,98.66
05/30/2017,0.00,0.00,0.00,0.00,0.00,100.00
05/23/2017,0.00,0.00,0.00,0.00,0.00,100.00
05/16/2017,0.00,0.00,0.00,0.00,0.00,100.00
05/09/2017,0.00,0.00,0.00,0.00,0.00,100.00
05/02/2017,0.00,0.00,0.00,0.00,0.00,100.00
04/25/2017,0.00,0.00,0.00,0.00,4.64,95.36
04/18/2017,0.00,0.00,0.00,0.00,4.64,95.36
04/11/2017,0.00,0.00,0.00,0.00,4.64,95.36
04/04/2017,0.00,0.00,0.00,0.00,11.65,88.35
03/28/2017,0.00,0.00,0.00,5.67,17.66,82.34
03/21/2017,0.00,0.00,0.00,5.67,18.02,81.98
03/14/2017,0.00,0.00,0.00,5.67,17.66,82.34
03/07/2017,0.00,0.00,0.00,5.67,17.68,82.32
02/28/2017,0.00,0.00,0.00,0.00,13.77,86.23
02/21/2017,0.00,0.00,0.00,0.00,13.77,86.23
02/14/2017,0.00,0.00,0.00,0.00,11.81,88.19
02/07/2017,0.00,0.00,0.00,0.00,11.81,88.19
01/31/2017,0.00,0.00,0.00,0.00,11.81,88.19
01/24/2017,0.00,0.00,0.00,0.00,12.65,87.35
01/17/2017,0.00,0.00,0.00,0.00,12.51,87.49
01/10/2017,0.00,0.00,0.00,0.00,13.89,86.11
01/03/2017,0.00,0.00,0.00,0.00,13.89,86.11
12/27/2016,0.00,0.00,0.00,0.00,13.89,86.11
12/20/2016,0.00,0.00,0.00,0.00,15.65,84.35
12/13/2016,0.00,0.00,0.00,0.00,14.66,85.34
12/06/2016,0.00,0.00,0.00,0.00,14.66,85.34
11/29/2016,0.00,0.00,0.00,0.00,14.66,85.34
11/22/2016,0.00,0.00,0.00,0.00,14.66,85.34
11/15/2016,0.00,0.00,0.00,0.00,14.66,85.34
11/08/2016,0.00,0.00,0.00,0.00,6.78,93.22
11/01/2016,0.00,0.00,0.00,0.00,6.78,93.22
10/25/2016,0.00,0.00,0.00,0.00,4.94,95.06
10/18/2016,0.00,0.00,0.00,0.00,4.94,95.06
10/11/2016,0.00,0.00,0.00,0.00,4.93,95.07
10/04/2016,0.00,0.00,0.00,0.00,4.93,95.07
09/27/2016,0.00,0.00,0.00,0.00,4.93,95.07
09/20/2016,0.00,0.00,0.00,0.00,3.22,96.78
09/13/2016,0.00,0.00,0.00,0.00,1.15,98.85
09/06/2016,0.00,0.00,0.00,0.00,1.15,98.85
08/30/2016,0.00,0.00,0.00,0.00,5.96,94.04
08/23/2016,0.00,0.00,0.00,1.12,12.17,87.83
08/16/2016,0.00,0.00,0.00,1.12,14.20,85.80
08/09/2016,0.00,0.00,0.00,2.52,30.71,69.29
08/02/2016,0.00,0.00,0.00,2.71,29.01,70.99
07/26/2016,0.00,0.00,0.00,3.59,30.68,69.32
07/19/2016,0.00,0.00,0.00,6.80,41.05,58.95
07/12/2016,0.00,0.00,0.00,17.58,44.46,55.54
07/05/2016,0.00,0.00,0.00,17.85,47.13,52.87
06/28/2016,0.00,0.00,0.00,16.45,51.66,48.34
06/21/2016,0.00,0.00,0.00,11.69,44.20,55.80
06/14/2016,0.00,0.00,0.00,0.00,26.86,73.14
06/07/2016,0.00,0.00,0.00,0.00,14.39,85.61
05/31/2016,0.00,0.00,0.00,0.00,11.16,88.84
05/24/2016,0.00,0.00,0.00,0.00,0.00,100.00
05/17/2016,0.00,0.00,0.00,0.00,0.00,100.00
05/10/2016,0.00,0.00,0.00,0.00,0.00,100.00
05/03/2016,0.00,0.00,0.00,0.00,0.00,100.00
04/26/2016,0.00,0.00,0.00,0.00,0.00,100.00
04/19/2016,0.00,0.00,0.00,0.00,0.00,100.00
04/12/2016,0.00,0.00,0.00,0.00,0.00,100.00
04/05/2016,0.00,0.00,0.00,0.00,0.00,100.00
03/29/2016,0.00,0.00,0.00,0.00,0.00,100.00
03/22/2016,0.00,0.00,0.00,0.00,0.00,100.00
03/15/2016,0.00,0.00,0.00,0.00,0.00,100.00
03/08/2016,0.00,0.00,0.00,0.00,0.00,100.00
03/01/2016,0.00,0.00,0.00,0.00,0.00,100.00
02/23/2016,0.00,0.00,0.00,0.00,0.00,100.00
02/16/2016,0.00,0.00,0.00,0.00,0.00,100.00
02/09/2016,0.00,0.00,0.00,0.00,0.00,100.00
02/02/2016,0.00,0.00,0.00,0.00,0.00,100.00
01/26/2016,0.00,0.00,0.00,0.00,0.00,100.00
01/19/2016,0.00,0.00,0.00,0.00,0.00,100.00
01/12/2016,0.00,0.00,0.00,0.00,0.00,100.00
01/05/2016,0.00,0.00,0.00,0.00,0.00,100.00
12/29/2015,0.00,0.00,0.00,0.00,0.00,100.00
12/22/2015,0.00,0.00,0.00,0.00,0.00,100.00
12/15/2015,0.00,0.00,0.00,0.00,0.00,100.00
12/08/2015,0.00,0.00,0.00,0.00,3.26,96.74
12/01/2015,0.00,0.00,0.00,0.00,3.26,96.74
11/24/2015,0.00,0.00,0.00,0.00,3.26,96.74
11/17/2015,0.00,0.00,0.00,2.02,15.79,84.21
11/10/2015,0.00,0.00,0.00,4.92,16.92,83.08
11/03/2015,0.00,0.00,0.00,4.92,15.17,84.83
10/27/2015,0.00,0.00,0.00,5.91,17.46,82.54
10/20/2015,0.00,0.00,0.00,3.60,13.28,86.72
10/13/2015,0.00,0.00,0.00,1.87,8.39,91.61
10/06/2015,0.00,0.00,0.00,0.00,5.01,94.99
09/29/2015,0.00,0.00,0.00,0.00,5.48,94.52
09/22/2015,0.00,0.00,0.00,0.00,3.03,96.97
09/15/2015,0.00,0.00,0.00,0.00,3.95,96.05
09/08/2015,0.00,0.00,0.00,0.00,3.95,96.05
09/01/2015,0.00,0.00,0.00,0.00,4.28,95.72
08/25/2015,0.00,0.00,0.00,0.00,6.05,93.95
08/18/2015,0.00,0.00,0.00,0.23,6.05,93.95
08/11/2015,0.00,0.00,0.00,0.23,13.61,86.39
08/04/2015,0.00,0.00,0.00,0.00,13.61,86.39
07/28/2015,0.00,0.00,0.00,0.00,6.03,93.97
07/21/2015,0.00,0.00,0.00,0.00,6.83,93.17
07/14/2015,0.00,0.00,0.00,0.00,5.89,94.11
07/07/2015,0.00,0.00,0.00,0.00,0.00,100.00
06/30/2015,0.00,0.00,0.00,0.00,0.30,99.70
06/23/2015,0.00,0.00,0.00,0.00,0.30,99.70
06/16/2015,0.00,0.00,0.00,0.00,0.30,99.70
06/09/2015,0.00,0.00,0.00,0.00,0.30,99.70
06/02/2015,0.00,0.00,0.00,0.00,0.69,99.31
05/26/2015,0.00,0.00,0.00,0.00,0.69,99.31
05/19/2015,0.00,0.00,0.00,0.00,8.86,91.14
05/12/2015,0.00,0.00,0.00,0.00,14.38,85.62
05/05/2015,0.00,0.00,0.00,1.80,19.77,80.23
04/28/2015,0.00,0.00,0.00,1.52,21.07,78.93
04/21/2015,0.00,0.00,0.00,0.09,24.95,75.05
04/14/2015,0.00,0.00,0.00,0.01,46.05,53.95
04/07/2015,0.00,0.00,0.00,0.01,48.91,51.09
03/31/2015,0.00,0.00,0.00,0.01,48.91,51.09
03/24/2015,0.00,0.00,0.00,0.01,27.82,72.18
03/17/2015,0.00,0.00,0.00,0.01,23.24,76.76
03/10/2015,0.00,0.00,0.00,0.00,23.15,76.85
03/03/2015,0.00,0.00,0.00,0.00,7.71,92.29
02/24/2015,0.00,0.00,0.00,0.00,7.71,92.29
02/17/2015,0.00,0.00,0.00,0.00,7.71,92.29
02/10/2015,0.00,0.00,0.00,0.00,7.71,92.29
02/03/2015,0.00,0.00,0.00,0.00,7.71,92.29
01/27/2015,0.00,0.00,0.00,0.00,44.58,55.42
01/20/2015,0.00,0.00,0.00,0.00,6.99,93.01
01/13/2015,0.00,0.00,0.00,0.00,6.99,93.01
01/06/2015,0.00,0.00,0.00,0.00,6.99,93.01
12/30/2014,0.00,0.00,0.00,0.00,6.99,93.01
12/23/2014,0.00,0.00,0.00,0.00,6.99,93.01
12/16/2014,0.00,0.00,0.00,0.00,6.99,93.01
12/09/2014,0.00,0.00,0.00,0.00,6.99,93.01
12/02/2014,0.00,0.00,0.00,0.00,6.99,93.01
11/25/2014,0.00,0.00,0.00,0.00,6.99,93.01
11/18/2014,0.00,0.00,0.00,0.00,0.71,99.29
11/11/2014,0.00,0.00,0.00,0.00,0.71,99.29
